Unnamed: 0,City Code,City,Average share of the built-up area of cities that is open space for public use for all (%) [a],Average share of urban population with convenient access to open public spaces (%) [b],Month,Year,Decibel_Level,Traffic_Density,Green_Space_Area,Air_Quality_Index,Happiness_Score,Cost_of_Living_Index,Healthcare_Index,Absolute value in thousands,Urban population as percentage of total population,Economy
6751,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,141432.741,77.08434,705
6752,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,16375.704,19.61928,90
6753,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,11.113,98.66593,706
6754,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,4.895,42.69115,710
6755,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,48.247,32.41589,728
6756,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,183.274,20.36444,724
6757,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,33.508,98.66593,144
6758,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,5.651,90.59456,275
6759,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,104.322,57.2931,729
6760,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,248.627,17.28801,736
6761,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,33.458,98.37696,740
6762,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,265.036,80.03211,752
6763,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,40461.368,86.48094,757
6764,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,21125.872,53.23652,438
6765,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,8523.492,59.2793,756
6766,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,NOT APPLICABLE,NOT APPLICABLE,760
6767,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,111.317,61.74472,762
6768,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,10105.188,47.84876,834
6769,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,6251.988,100,764
6770,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,44.946,100,626
6771,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,5555.114,55.63947,768
6772,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,2105.945,58.81146,772
6773,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,856.264,29.11597,776
6774,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,22316.857,52.14413,780
6775,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,64659.278,72.06496,788
6776,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,12570.402,24.13075,792
6777,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,47076.573,83.31267,795
6778,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,22186.97,21.08539,796
6779,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,6256.949,79.70663,798
6780,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,56997.099,39.70476,800
6781,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,NOT APPLICABLE,NOT APPLICABLE,804
6782,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,659.508,67.61506,810
6783,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,11007.228,90.26568,784
6784,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,9184.728,75.09923,926
6785,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,41.03,15.49929,830
6786,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,9143.698,75.36667,833
6787,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,29824.735,61.72195,826
6788,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,11421.43,30.7691,842
6789,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,81885.304,42.44705,841
6790,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,72060.018,58.41992,630
6791,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,1495.081,35.21731,840
6792,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,10558.178,48.59889,850
6793,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,2.046,0,858
6794,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,114.124,23.82388,860
6795,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,1547.69,54.80028,548
6796,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,13100.768,72.98457,862
6797,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,88879.698,80.24673,704
6798,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,7034.758,57.87813,876
6799,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,48.538,95.3116,732
6800,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,11.917,70.48587,887
6801,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,58380.262,31.19313,720
6802,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,38295.429,71.69059,890
6803,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,NOT APPLICABLE,NOT APPLICABLE,894
6804,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,10004.319,89.24167,716
6805,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,69445.756,86.10306,0
6806,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,184.188,32.19412,5100
6807,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,85.798,55.39739,5110
6808,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,69175.77,86.28468,5120
6809,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,355515.442,84.94452,5121
6810,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,355422.023,84.94142,5122
6811,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,3259.722,93.97406,5123
6812,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,352162.301,84.85781,5124
6813,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,93.419,96.75245,5200
6814,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,3423.372,96.29842,5210
6815,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,38313.228,51.76785,5220
6816,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,391.135,27.39721,5221
6817,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,32027.461,89.04014,5222
6818,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,102699.905,44.45468,5223
6819,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,11.229,0,5300
6820,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,662.726,87.83099,5330
6821,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,39923.245,44.3563,5350
6822,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,NOT APPLICABLE,NOT APPLICABLE,5320
6823,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,NOT APPLICABLE,NOT APPLICABLE,5340
6824,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,24676.417,50.47801,5400
6825,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,19179.393,34.23759,5410
6826,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,8546141.335,60.22361,5420
6827,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,1709226.962,48.45754,5430
6828,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,293320.809,55.09464,5440
6829,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,1415906.153,47.08259,5500
6830,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,572961.22,34.32624,5600
6831,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,248263.711,56.02931,5702
6832,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,74349.536,69.73205,5706
6833,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,520331.686,53.62413,5703
6834,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,1089752.455,83.91752,5704
6835,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,396649.647,84.73392,5705
6836,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,693102.808,83.45031,1400
6837,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,41997.23,74.19676,1410
6838,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,191251.974,78.18547,1420
6839,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,459853.604,86.48504,1460
6840,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,4957495.637,56.42435,1430
6841,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,85333.015,50.55786,1450
6842,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,1647993.907,72.80611,1500
6843,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,724664.454,55.63849,1520
6844,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,2173354.46,41.72529,1560
6845,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,326149.801,74.88008,1530
6846,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,740454.271,77.46164,1550
6847,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,281836.359,72.19918,1540
6848,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,109132.839,85.02114,1600
6849,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,149821.161,75.43768,1601
6850,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,199663.912,82.27671,1610
6851,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,49212.01,67.56317,1612
6852,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,5006707.647,56.53384,1614
6853,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,1136758.056,80.00202,1615
6854,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,1170456.14,80.22243,1620
6855,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,2258687.475,42.05899,1640
6856,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,2372658.361,67.56272,2623
6857,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,619470.61,65.51163,2622
6858,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,7195399.366,56.23261,2621
6859,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,1709226.962,48.45754,2711
6860,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,693102.808,83.45031,3412
6861,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,4793069.596,55.06941,3916
6862,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,4777555.67,55.17057,3919
6863,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,15513.926,23.9155,3905
6864,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,1350396.107,81.48708,1
6865,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,396649.647,84.73392,4
6866,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,213638.051,89.38903,8
6867,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,179939.967,89.71327,12
6868,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,33698.084,87.65768,16
6869,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,740108.409,77.46603,20
6870,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,5779793.46,52.70736,24
6871,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,5852957.088,59.85641,660
6872,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,1342442.278,40.43309,28
6873,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,392026.279,39.36428,32
6874,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,933979.563,40.56047,51
6875,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,16436.436,58.68674,533
6876,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,670466.96,35.05687,36
6877,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,75073.359,62.64931,40
6878,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,1326097.214,39.37579,31
6879,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,3364258.044,48.60618,44
6880,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,2504011.804,75.39309,48
6881,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,3360600.973,58.42563,50
6882,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,445908.39,77.40921,52
6883,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,5074190.42,65.58218,112
6884,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,6864175.22,55.25699,56
6885,NO_OSLO,Oslo,32.4,56.0,March,2030,55,Low,75,25,8.7,115,102,1413076.243,83.25935,84
6886,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,NOT APPLICABLE,NOT APPLICABLE,204
6887,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,50330.837,29.58893,60
6888,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,2789.599,69.4836,64
6889,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,49787.283,78.30825,68
6890,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,41.142,87.80163,535
6891,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,81.528,87.81252,70
6892,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,44911.664,72.54636,72
6893,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,16.055,100,76
6894,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,97.51,24.7871,92
6895,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,47678.56,93.24918,96
6896,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,2759.528,65.54835,100
6897,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,104.924,46.1523,854
6898,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,28202.414,87.62312,108
6899,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,9054.576,61.83148,132
6900,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,10711.138,60.77914,116
6901,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,429.846,84.72253,120
6902,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,1574.679,90.82824,124
6903,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,184424.144,45.63354,136
6904,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,283.082,32.77197,140
6905,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,9206.17,83.27537,148
6906,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,11873.46,98.41559,152
6907,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,450.428,48.58791,156
6908,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,16393.827,54.13784,344
6909,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,62.806,100,446
6910,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,821.498,48.58306,158
6911,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,13625.507,73.72129,170
6912,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,27.904,76.50865,174
6913,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,3111.789,53.56988,178
6914,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,2972.271,76.82219,180
6915,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,223908.968,89.27756,184
6916,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,32.995,52.78715,188
6917,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,473.312,81.09262,384
6918,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,6290.166,79.02942,191
6919,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,27523.563,37.11521,192
6920,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,15800.53,17.59775,531
6921,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,638.84,70.85149,196
6922,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,18084.248,29.03399,203
6923,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,34051.103,63.24237,200
6924,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,41008.596,82.87756,208
6925,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,72.865,100,262
6926,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,7104.274,47.6457,212
6927,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,22460.393,27.11687,214
6928,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,19933.769,88.83862,218
6929,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,1415605.906,70.62589,818
6930,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,7485.887,100,222
6931,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,763.371,100,226
6932,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,24027.999,82.40642,232
6933,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,54129.764,84.32281,233
6934,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,959.412,32.52299,748
6935,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,7114.987,72.28031,231
6936,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,127582.053,51.76184,230
6937,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,17.253,77.83999,238
6938,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,5432.243,85.78813,234
6939,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,34211.272,56.72972,242
6940,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,3850.14,61.45374,246
6941,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,11016.041,78.70167,251
6942,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,197.829,89.33031,250
6943,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,965.922,68.06725,254
6944,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,10515.199,76.07274,312
6945,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,NOT APPLICABLE,NOT APPLICABLE,474
6946,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,6104.474,89.44563,175
6947,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,1247.129,79.96937,492
6948,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,74.988,74.15489,638
6949,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,11982.523,87.76487,258
6950,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,19486.952,66.73212,266
6951,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,125151.725,44.77278,270
6952,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,6554.224,79.15255,268
6953,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,1999.678,77.20733,276
6954,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,4283.355,47.78627,280
6955,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,1289.441,71.42056,288
6956,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,1305.985,26.53467,292
6957,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,149296.378,26.85552,300
6958,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,NOT APPLICABLE,NOT APPLICABLE,304
6959,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,3.869,82.01709,308
6960,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,54.583,44.77116,316
6961,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,986.172,61.96492,320
6962,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,5565.475,86.59761,324
6963,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,68147.584,83.81575,624
6964,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,65543.452,83.6429,328
6965,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,366.669,87.93716,332
6966,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,399.728,98.66593,336
6967,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,362.472,90.09205,340
6968,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,407.579,45.73528,348
6969,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,35.862,100,352
6970,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,1031.822,99.85297,356
6971,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,324.86,63.48644,360
6972,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,2774.523,92.66258,960
6973,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,3263.651,68.49437,364
6974,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,3657.494,63.87106,368
6975,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,82762.675,78.93083,372
6976,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,NOT APPLICABLE,NOT APPLICABLE,376
6977,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,38775.85,63.39033,380
6978,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,32.771,100,388
6979,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,10059.703,82.77185,392
6980,NO_OSLO,Oslo,16.90680218921032,56.0,March,2030,55,Low,75,25,8.7,115,102,57.152,89.2972,400
